x,y,C10,C01,C20,invD,ux,uy,group_id
0.041890025,0.97562945,0.6,1.1,0.8,1.6,0.009413037,0.9816475,0
0.04191195,0.62843627,0.6,1.1,0.8,1.6,0.04864312,0.7121244,0
0.042036626,0.8937601,0.6,1.1,0.8,1.6,0.02897357,0.91868365,0
0.04219159,0.2689611,0.6,1.1,0.8,1.6,0.0735178,0.33687598,0
0.042394582,0.12730494,0.6,1.1,0.8,1.6,0.04049724,0.15214433,0
0.0425015,0.8275111,0.6,1.1,0.8,1.6,0.037707098,0.86825436,0
0.042814743,0.41435623,0.6,1.1,0.8,1.6,0.06191364,0.5124803,0
0.042884134,0.5437743,0.6,1.1,0.8,1.6,0.04954414,0.63919955,0
0.043006845,0.5774781,0.6,1.1,0.8,1.6,0.0490164,0.669085,0
0.043013982,0.38634717,0.6,1.1,0.8,1.6,0.0663064,0.48174262,0
0.04325176,0.64726275,0.6,1.1,0.8,1.6,0.048215017,0.7276665,0
0.043282483,0.17933066,0.6,1.1,0.8,1.6,0.056651328,0.21763906,0
0.043400206,0.3164033,0.6,1.1,0.8,1.6,0.07391823,0.39879587,0
0.04346719,0.5234319,0.6,1.1,0.8,1.6,0.050133184,0.62074894,0
0.04359583,0.19205819,0.6,1.1,0.8,1.6,0.060089767,0.23423271,0
0.043887574,0.8337059,0.6,1.1,0.8,1.6,0.03690916,0.8730487,0
0.04392821,0.7512981,0.6,1.1,0.8,1.6,0.043959513,0.80997986,0
0.044412192,0.73044026,0.6,1.1,0.8,1.6,0.04514447,0.7938288,0
0.04503651,0.44469413,0.6,1.1,0.8,1.6,0.057074096,0.54444766,0
0.04537822,0.9589141,0.6,1.1,0.8,1.6,0.014433388,0.9689125,0
0.045482073,0.8416823,0.6,1.1,0.8,1.6,0.035859756,0.8792111,0
0.04586463,0.40630642,0.6,1.1,0.8,1.6,0.06284561,0.5043544,0
0.04592196,0.15015115,0.6,1.1,0.8,1.6,0.047489025,0.17991744,0
0.045981325,0.69236726,0.6,1.1,0.8,1.6,0.0467169,0.7640374,0
0.0459919,0.5915316,0.6,1.1,0.8,1.6,0.048596513,0.6814278,0
0.04638572,0.53178805,0.6,1.1,0.8,1.6,0.049511537,0.6287276,0
0.04661825,0.6558396,0.6,1.1,0.8,1.6,0.047716007,0.7348586,0
0.046911467,0.33214116,0.6,1.1,0.8,1.6,0.07254268,0.41890022,0
0.04723985,0.3000624,0.6,1.1,0.8,1.6,0.074017,0.3783167,0
0.047348738,0.82291865,0.6,1.1,0.8,1.6,0.037729852,0.8650319,0
0.047583073,0.70550996,0.6,1.1,0.8,1.6,0.0460435,0.7745001,0
0.047650643,0.22286364,0.6,1.1,0.8,1.6,0.06671627,0.27462614,0
0.047716387,0.25839558,0.6,1.1,0.8,1.6,0.072061546,0.322808,0
0.047771152,0.8004164,0.6,1.1,0.8,1.6,0.039846707,0.8478892,0
0.047871716,0.34065294,0.6,1.1,0.8,1.6,0.071679644,0.4294795,0
0.047986798,0.31096312,0.6,1.1,0.8,1.6,0.0736989,0.39260828,0
0.04822262,0.34990117,0.6,1.1,0.8,1.6,0.07067599,0.44064584,0
0.048263974,0.662202,0.6,1.1,0.8,1.6,0.04741285,0.74011046,0
0.048631627,0.10109481,0.6,1.1,0.8,1.6,0.03126795,0.11919802,0
0.04879439,0.4241051,0.6,1.1,0.8,1.6,0.059692875,0.5238643,0
0.049179524,0.2318198,0.6,1.1,0.8,1.6,0.068239115,0.28676528,0
0.049331322,0.27669963,0.6,1.1,0.8,1.6,0.073352955,0.3476726,0
0.049418565,0.2408551,0.6,1.1,0.8,1.6,0.06968065,0.29903376,0
0.04945187,0.15785937,0.6,1.1,0.8,1.6,0.049505454,0.18896993,0
0.049620114,0.91768646,0.6,1.1,0.8,1.6,0.02395642,0.9374479,0
0.049717396,0.10959546,0.6,1.1,0.8,1.6,0.033846155,0.12926444,0
0.04987123,0.966886,0.6,1.1,0.8,1.6,0.01176046,0.97523326,0
0.05,0.0,0.6,1.1,0.8,1.6,2.1012727e-38,3.9766609999999994e-38,0
0.05,1.0,0.6,1.1,0.8,1.6,-1.762423e-39,1.0,0
0.050328705,0.32159984,0.6,1.1,0.8,1.6,0.07294245,0.4064498,0
0.050819542,0.98941064,0.6,1.1,0.8,1.6,0.0040929574,0.9922333,0
0.051179364,0.48567417,0.6,1.1,0.8,1.6,0.051655218,0.5861963,0
0.051330604,0.028221127,0.6,1.1,0.8,1.6,0.009672127,0.032428585,0
0.051720846,0.38538867,0.6,1.1,0.8,1.6,0.06547428,0.48241946,0
0.05258742,0.03750524,0.6,1.1,0.8,1.6,0.0122363875,0.04321995,0
0.053249434,0.56195366,0.6,1.1,0.8,1.6,0.048151422,0.65648186,0
0.05339042,0.9534056,0.6,1.1,0.8,1.6,0.015401606,0.9650335,0
0.05454018,0.5898926,0.6,1.1,0.8,1.6,0.047766417,0.6807925,0
0.05463371,0.8044723,0.6,1.1,0.8,1.6,0.038834378,0.85136956,0
0.054886606,0.06875117,0.6,1.1,0.8,1.6,0.020732107,0.07960521,0
0.054904047,0.9719198,0.6,1.1,0.8,1.6,0.009906733,0.97918856,0
0.05671488,0.8486889,0.6,1.1,0.8,1.6,0.033983357,0.8851858,0
0.056951948,0.1935159,0.6,1.1,0.8,1.6,0.059003726,0.23403831,0
0.057698313,0.44268325,0.6,1.1,0.8,1.6,0.055873867,0.54483575,0
0.05839904,0.10073258,0.6,1.1,0.8,1.6,0.029962191,0.11707672,0
0.06,0.0,0.6,1.1,0.8,1.6,-7.772411e-39,3.2897956e-38,0
0.06,1.0,0.6,1.1,0.8,1.6,-1.855574e-39,1.0,0
0.06012335,0.0091723325,0.6,1.1,0.8,1.6,0.0031345193,0.01021605,0
0.060373425,0.018336121,0.6,1.1,0.8,1.6,0.006013779,0.020566888,0
0.061034873,0.87864697,0.6,1.1,0.8,1.6,0.029601078,0.9082448,0
0.061388,0.95108485,0.6,1.1,0.8,1.6,0.015453169,0.9635709,0
0.06158891,0.74911225,0.6,1.1,0.8,1.6,0.042421788,0.80930257,0
0.062078234,0.9578841,0.6,1.1,0.8,1.6,0.013597148,0.9687733,0
0.06211111,0.98015696,0.6,1.1,0.8,1.6,0.00695499,0.985482,0
0.0621306,0.036045488,0.6,1.1,0.8,1.6,0.010932343,0.040786177,0
0.062422436,0.65921247,0.6,1.1,0.8,1.6,0.046130892,0.7387367,0
0.064702585,0.54344726,0.6,1.1,0.8,1.6,0.047283664,0.6416302,0
0.066540495,0.35084042,0.6,1.1,0.8,1.6,0.068635054,0.44594663,0
0.06764378,0.96021587,0.6,1.1,0.8,1.6,0.012643687,0.9706933,0
0.06883502,0.2979423,0.6,1.1,0.8,1.6,0.07203323,0.3791433,0
0.06902913,0.62781966,0.6,1.1,0.8,1.6,0.046045687,0.71385163,0
0.06994763,0.018103309,0.6,1.1,0.8,1.6,0.0053491667,0.019905036,0
0.07,0.0,0.6,1.1,0.8,1.6,1.9233275e-38,3.8372356e-38,0
0.07,1.0,0.6,1.1,0.8,1.6,-2.188534e-39,1.0,0
0.0714622,0.5165468,0.6,1.1,0.8,1.6,0.047401857,0.6186186,0
0.0714803,0.98081166,0.6,1.1,0.8,1.6,0.0064134705,0.9860876,0
0.07276227,0.97120166,0.6,1.1,0.8,1.6,0.009276223,0.9790003,0
0.072815105,0.12453736,0.6,1.1,0.8,1.6,0.03581742,0.14250943,0
0.073577635,0.36962715,0.6,1.1,0.8,1.6,0.06538175,0.47025847,0
0.07439938,0.6877522,0.6,1.1,0.8,1.6,0.044196423,0.7623475,0
0.07463704,0.2512752,0.6,1.1,0.8,1.6,0.06875938,0.31334248,0
0.074910544,0.9250459,0.6,1.1,0.8,1.6,0.020408861,0.944258,0
0.07528401,0.18982585,0.6,1.1,0.8,1.6,0.05597317,0.2255432,0
0.07685874,0.21222267,0.6,1.1,0.8,1.6,0.061502516,0.2564792,0
0.07738077,0.8232346,0.6,1.1,0.8,1.6,0.034903903,0.86697024,0
0.07874853,0.03446095,0.6,1.1,0.8,1.6,0.008999966,0.03770717,0
0.079516456,0.01842492,0.6,1.1,0.8,1.6,0.00485724,0.019853126,0
0.079606794,0.15813202,0.6,1.1,0.8,1.6,0.045899022,0.1821124,0
0.079955645,0.009400879,0.6,1.1,0.8,1.6,0.002500829,0.010058021,0
0.08,0.0,0.6,1.1,0.8,1.6,-9.635946e-39,3.1259179999999995e-38,0
0.08,1.0,0.6,1.1,0.8,1.6,-2.506348e-39,1.0,0
0.08038213,0.99070084,0.6,1.1,0.8,1.6,0.0030452795,0.99335384,0
0.080592334,0.041845135,0.6,1.1,0.8,1.6,0.010692615,0.045831673,0
0.080927834,0.98133755,0.6,1.1,0.8,1.6,0.0059525794,0.9865643,0
0.081115365,0.9031915,0.6,1.1,0.8,1.6,0.023974264,0.9279281,0
0.081679344,0.09337076,0.6,1.1,0.8,1.6,0.024736907,0.10392677,0
0.0818738,0.7721589,0.6,1.1,0.8,1.6,0.03895487,0.82827973,0
0.082316056,0.049254432,0.6,1.1,0.8,1.6,0.012366328,0.053854562,0
0.08257339,0.40038463,0.6,1.1,0.8,1.6,0.05951756,0.5074369,0
0.08469835,0.9545161,0.6,1.1,0.8,1.6,0.013138465,0.96679366,0
0.084795766,0.6024046,0.6,1.1,0.8,1.6,0.04477312,0.69477904,0
0.08502982,0.03387582,0.6,1.1,0.8,1.6,0.008275012,0.0364974,0
0.08521209,0.72809464,0.6,1.1,0.8,1.6,0.041429482,0.79462606,0
0.086261444,0.8627446,0.6,1.1,0.8,1.6,0.029554756,0.89747196,0
0.0867283,0.5597671,0.6,1.1,0.8,1.6,0.044824872,0.65933734,0
0.08734934,0.028074335,0.6,1.1,0.8,1.6,0.00669392,0.029921692,0
0.088519625,0.25560406,0.6,1.1,0.8,1.6,0.0680329,0.31966153,0
0.08882531,0.039280616,0.6,1.1,0.8,1.6,0.009243583,0.042086087,0
0.089012854,0.2845878,0.6,1.1,0.8,1.6,0.07015708,0.36512557,0
0.089390926,0.80293477,0.6,1.1,0.8,1.6,0.03574959,0.8522244,0
0.08952244,0.019734079,0.6,1.1,0.8,1.6,0.004565782,0.020773133,0
0.09,0.0,0.6,1.1,0.8,1.6,1.8520638e-38,3.6505806e-38,0
0.09,1.0,0.6,1.1,0.8,1.6,-2.935727e-39,1.0,0
0.09005476,0.009964402,0.6,1.1,0.8,1.6,0.0022876435,0.010413022,0
0.09015388,0.45832,0.6,1.1,0.8,1.6,0.04988591,0.56854826,0
0.090332985,0.9815422,0.6,1.1,0.8,1.6,0.005622898,0.98678493,0
0.09063287,0.97241455,0.6,1.1,0.8,1.6,0.008192284,0.9801293,0
0.091124125,0.24247089,0.6,1.1,0.8,1.6,0.06599217,0.29962242,0
0.09156577,0.230624,0.6,1.1,0.8,1.6,0.06386754,0.2813879,0
0.093779214,0.048534174,0.6,1.1,0.8,1.6,0.010972402,0.05153102,0
0.094033346,0.26517904,0.6,1.1,0.8,1.6,0.06850525,0.33449602,0
0.094532095,0.8449708,0.6,1.1,0.8,1.6,0.030999335,0.8844164,0
0.09517972,0.032383516,0.6,1.1,0.8,1.6,0.007023887,0.033966053,0
0.09665832,0.22488378,0.6,1.1,0.8,1.6,0.06218676,0.2716483,0
0.09676596,0.48630568,0.6,1.1,0.8,1.6,0.046328474,0.5966929,0
0.09703354,0.65452844,0.6,1.1,0.8,1.6,0.04301489,0.7382195,0
0.097136304,0.25031537,0.6,1.1,0.8,1.6,0.066604435,0.3113475,0
0.097827956,0.6359243,0.6,1.1,0.8,1.6,0.043262675,0.7235666,0
0.09847007,0.23710294,0.6,1.1,0.8,1.6,0.06442352,0.290821,0
0.099080525,0.0629542,0.6,1.1,0.8,1.6,0.01393846,0.066215746,0
0.099317424,0.18783893,0.6,1.1,0.8,1.6,0.05244369,0.2144983,0
0.099323,0.96354073,0.6,1.1,0.8,1.6,0.01015436,0.97373396,0
0.0999343,0.673586,0.6,1.1,0.8,1.6,0.042293087,0.7535114,0
0.099952884,0.9906463,0.6,1.1,0.8,1.6,0.0027737408,0.99338114,0
0.09995726,0.010315607,0.6,1.1,0.8,1.6,0.001998807,0.010477251,0
0.1,0.0,0.6,1.1,0.8,1.6,-1.1817569000000002e-38,2.9109058e-38,0
0.1,1.0,0.6,1.1,0.8,1.6,1.2618085e-38,1.0,0
0.10078327,0.33375373,0.6,1.1,0.8,1.6,0.06707415,0.43792158,0
0.101273246,0.2185474,0.6,1.1,0.8,1.6,0.060278006,0.25960195,0
0.10162159,0.26963112,0.6,1.1,0.8,1.6,0.068437226,0.343908,0
0.1016912,0.9543029,0.6,1.1,0.8,1.6,0.01227268,0.9669505,0
0.10192552,0.42836294,0.6,1.1,0.8,1.6,0.05260352,0.5432332,0
0.102061786,0.27835524,0.6,1.1,0.8,1.6,0.068844475,0.3590789,0
0.10233553,0.03923687,0.6,1.1,0.8,1.6,0.007923747,0.040490624,0
0.102639295,0.20694092,0.6,1.1,0.8,1.6,0.05723537,0.2398099,0
0.10287238,0.25804114,0.6,1.1,0.8,1.6,0.06703985,0.32343692,0
0.10320352,0.14260182,0.6,1.1,0.8,1.6,0.037616804,0.15428664,0
0.10456784,0.2306672,0.6,1.1,0.8,1.6,0.06262409,0.27980897,0
0.10544887,0.21331017,0.6,1.1,0.8,1.6,0.05855648,0.24917127,0
0.10548991,0.24420133,0.6,1.1,0.8,1.6,0.06495142,0.3012798,0
0.10551527,0.54155594,0.6,1.1,0.8,1.6,0.043158308,0.6474445,0
0.105539724,0.918614,0.6,1.1,0.8,1.6,0.019396437,0.94045746,0
0.10583047,0.29134136,0.6,1.1,0.8,1.6,0.06905102,0.38249946,0
0.10712645,0.71896225,0.6,1.1,0.8,1.6,0.039890956,0.78932863,0
0.10726986,0.3639703,0.6,1.1,0.8,1.6,0.06252917,0.47793967,0
0.10751828,0.28413227,0.6,1.1,0.8,1.6,0.06879969,0.3712676,0
0.10830383,0.26563442,0.6,1.1,0.8,1.6,0.067501165,0.33867523,0
0.10852624,0.8607393,0.6,1.1,0.8,1.6,0.027889714,0.8970392,0
0.10918096,0.030699344,0.6,1.1,0.8,1.6,0.005483589,0.030847374,0
0.10924483,0.9808006,0.6,1.1,0.8,1.6,0.005334334,0.98637307,0
0.10941879,0.22330205,0.6,1.1,0.8,1.6,0.060469788,0.26512948,0
0.10942656,0.018054714,0.6,1.1,0.8,1.6,0.0030232214,0.018002892,0
0.10963945,0.009692671,0.6,1.1,0.8,1.6,0.0015711315,0.009589226,0
0.109794885,0.99032223,0.6,1.1,0.8,1.6,0.00273443,0.99317664,0
0.11,0.0,0.6,1.1,0.8,1.6,1.6037326e-38,3.4804154e-38,0
0.11,1.0,0.6,1.1,0.8,1.6,-4.081908e-39,1.0,0
0.11038583,0.045939848,0.6,1.1,0.8,1.6,0.008614262,0.046305597,0
0.11155861,0.88341403,0.6,1.1,0.8,1.6,0.024603136,0.9142504,0
0.11170325,0.95051223,0.6,1.1,0.8,1.6,0.012603401,0.9643437,0
0.1117537,0.27420595,0.6,1.1,0.8,1.6,0.06802317,0.35539624,0
0.111970745,0.16411118,0.6,1.1,0.8,1.6,0.043389227,0.17636599,0
0.112073876,0.25192738,0.6,1.1,0.8,1.6,0.0655333,0.31343272,0
0.11260994,0.51431865,0.6,1.1,0.8,1.6,0.043041173,0.6258807,0
0.11275538,0.21455978,0.6,1.1,0.8,1.6,0.058025,0.24824516,0
0.112952515,0.23689367,0.6,1.1,0.8,1.6,0.06301909,0.28837135,0
0.11326737,0.20360485,0.6,1.1,0.8,1.6,0.055037204,0.22955234,0
0.11376871,0.30217946,0.6,1.1,0.8,1.6,0.06828956,0.402621,0
0.11442287,0.5873746,0.6,1.1,0.8,1.6,0.04208845,0.6870459,0
0.11447215,0.28271726,0.6,1.1,0.8,1.6,0.06822763,0.37202516,0
0.11478894,0.29203165,0.6,1.1,0.8,1.6,0.06850699,0.38838944,0
0.1149644,0.9600532,0.6,1.1,0.8,1.6,0.010291531,0.9713913,0
0.11559575,0.07852519,0.6,1.1,0.8,1.6,0.01591851,0.0788915,0
0.11569801,0.70749485,0.6,1.1,0.8,1.6,0.039651535,0.78129923,0
0.11609446,0.8329631,0.6,1.1,0.8,1.6,0.030438645,0.87648994,0
0.11691441,0.03779998,0.6,1.1,0.8,1.6,0.0062417844,0.03706304,0
0.11692948,0.26104176,0.6,1.1,0.8,1.6,0.066414304,0.33239433,0
0.11754906,0.7785469,0.6,1.1,0.8,1.6,0.035229232,0.8355077,0
0.11828773,0.22783759,0.6,1.1,0.8,1.6,0.06053813,0.2690936,0
0.11878123,0.649282,0.6,1.1,0.8,1.6,0.041173656,0.7367145,0
0.11894498,0.9797653,0.6,1.1,0.8,1.6,0.0053622886,0.9856928,0
0.119512916,0.19425286,0.6,1.1,0.8,1.6,0.051630832,0.21279263,0
0.11973831,0.9897961,0.6,1.1,0.8,1.6,0.0027467734,0.99283195,0
0.12,0.0,0.6,1.1,0.8,1.6,-1.2242864e-38,2.6152545000000004e-38,0
0.12,1.0,0.6,1.1,0.8,1.6,-4.830384e-39,1.0,0
0.12054512,0.27087235,0.6,1.1,0.8,1.6,0.067209594,0.35280898,0
0.121555984,0.7511819,0.6,1.1,0.8,1.6,0.036782283,0.8150848,0
0.1220946,0.21776973,0.6,1.1,0.8,1.6,0.05761311,0.24832968,0
0.12295384,0.616871,0.6,1.1,0.8,1.6,0.041212525,0.7119265,0
0.123012744,0.24456635,0.6,1.1,0.8,1.6,0.06338569,0.29985508,0
0.12320636,0.28092632,0.6,1.1,0.8,1.6,0.06767722,0.37350884,0
0.123247325,0.40124756,0.6,1.1,0.8,1.6,0.05451595,0.52592355,0
0.12348971,0.3015684,0.6,1.1,0.8,1.6,0.067648605,0.4079517,0
0.123656884,0.31131253,0.6,1.1,0.8,1.6,0.06707625,0.42164814,0
0.124000154,0.45622244,0.6,1.1,0.8,1.6,0.04595422,0.57835037,0
0.12414378,0.9577496,0.6,1.1,0.8,1.6,0.010404867,0.9698405,0
0.12445378,0.29135224,0.6,1.1,0.8,1.6,0.0679644,0.39346737,0
0.12474307,0.20797794,0.6,1.1,0.8,1.6,0.05484895,0.2292314,0
0.12526886,0.18574831,0.6,1.1,0.8,1.6,0.04829481,0.19676897,0
0.12626018,0.25692555,0.6,1.1,0.8,1.6,0.06534761,0.32637957,0
0.12699294,0.96801394,0.6,1.1,0.8,1.6,0.007969818,0.9773134,0
0.1271232,0.34589496,0.6,1.1,0.8,1.6,0.06323221,0.4695383,0
0.12752685,0.043920457,0.6,1.1,0.8,1.6,0.0064236247,0.041577075,0
0.12767825,0.23226988,0.6,1.1,0.8,1.6,0.06055084,0.2729832,0
0.1276933,0.19915688,0.6,1.1,0.8,1.6,0.05190317,0.21467729,0
0.1282292,0.31939682,0.6,1.1,0.8,1.6,0.06614677,0.43639758,0
0.1289578,0.020824494,0.6,1.1,0.8,1.6,0.0023289665,0.01948069,0
0.12917925,0.97850883,0.6,1.1,0.8,1.6,0.0054204566,0.9848591,0
0.129212,0.267732,0.6,1.1,0.8,1.6,0.06639824,0.3504227,0
0.12929012,0.010384799,0.6,1.1,0.8,1.6,0.0009723012,0.009614356,0
0.12934709,0.03130839,0.6,1.1,0.8,1.6,0.003949998,0.029338403,0
0.12987089,0.9892283,0.6,1.1,0.8,1.6,0.0027630574,0.9924595,0
0.13,0.0,0.6,1.1,0.8,1.6,1.4394547e-38,3.3873487e-38,0
0.13,1.0,0.6,1.1,0.8,1.6,-5.5216699999999997e-39,1.0,0
0.13034362,0.30923048,0.6,1.1,0.8,1.6,0.066834286,0.42403963,0
0.13094363,0.17783448,0.6,1.1,0.8,1.6,0.044985946,0.18186618,0
0.1317638,0.68411374,0.6,1.1,0.8,1.6,0.03914136,0.7650635,0
0.13184993,0.22155435,0.6,1.1,0.8,1.6,0.057501543,0.24893387,0
0.13232684,0.27844965,0.6,1.1,0.8,1.6,0.06727246,0.37462327,0
0.13242133,0.30200195,0.6,1.1,0.8,1.6,0.06714739,0.41549185,0
0.13285327,0.19111487,0.6,1.1,0.8,1.6,0.04887093,0.19863485,0
0.13331789,0.923693,0.6,1.1,0.8,1.6,0.016618975,0.94501853,0
0.13456671,0.20207024,0.6,1.1,0.8,1.6,0.051933996,0.21360765,0
0.13501796,0.31396356,0.6,1.1,0.8,1.6,0.06628542,0.43551093,0
0.13581735,0.4231612,0.6,1.1,0.8,1.6,0.049182657,0.5534059,0
0.13601553,0.29058382,0.6,1.1,0.8,1.6,0.067347065,0.40110502,0
0.13607395,0.24501792,0.6,1.1,0.8,1.6,0.062580116,0.29861742,0
0.13607395,0.25498208,0.6,1.1,0.8,1.6,0.06417217,0.3228322,0
0.13645053,0.21064839,0.6,1.1,0.8,1.6,0.05395136,0.2248464,0
0.13646974,0.53074974,0.6,1.1,0.8,1.6,0.04026037,0.6461416,0
0.13654833,0.48446003,0.6,1.1,0.8,1.6,0.041846063,0.60775334,0
0.13671176,0.96551037,0.6,1.1,0.8,1.6,0.0081885215,0.97560424,0
0.1368479,0.09800623,0.6,1.1,0.8,1.6,0.018431546,0.091807045,0
0.13696486,0.1265747,0.6,1.1,0.8,1.6,0.027259203,0.120000735,0
0.13783112,0.23520897,0.6,1.1,0.8,1.6,0.060013507,0.27501503,0
0.13783112,0.26479104,0.6,1.1,0.8,1.6,0.06572727,0.34768897,0
0.13810465,0.5702199,0.6,1.1,0.8,1.6,0.039995223,0.6780599,0
0.13874218,0.8713856,0.6,1.1,0.8,1.6,0.024077013,0.9063716,0
0.13876793,0.18365517,0.6,1.1,0.8,1.6,0.04565528,0.18301404,0
0.13892138,0.030646423,0.6,1.1,0.8,1.6,0.0030918252,0.027482845,0
0.1389436,0.020220555,0.6,1.1,0.8,1.6,0.0016498398,0.018043008,0
0.13931973,0.010074801,0.6,1.1,0.8,1.6,0.00060148974,0.008893796,0
0.13944186,0.041266628,0.6,1.1,0.8,1.6,0.0047565736,0.03711884,0
0.13982922,0.19662037,0.6,1.1,0.8,1.6,0.049500983,0.19972163,0
0.14,0.0,0.6,1.1,0.8,1.6,1.2630644e-38,3.188947e-38,0
0.14,1.0,0.6,1.1,0.8,1.6,1.3331097e-38,1.0,0
0.14006184,0.30655244,0.6,1.1,0.8,1.6,0.06683281,0.43108737,0
0.1400732,0.9889739,0.6,1.1,0.8,1.6,0.002697113,0.9923123,0
0.14064492,0.9769518,0.6,1.1,0.8,1.6,0.005505573,0.98381984,0
0.14083649,0.50457215,0.6,1.1,0.8,1.6,0.040384684,0.62602675,0
0.14118136,0.22582154,0.6,1.1,0.8,1.6,0.057497766,0.25125214,0
0.14118136,0.27417848,0.6,1.1,0.8,1.6,0.06660791,0.3724187,0
0.14122765,0.3201735,0.6,1.1,0.8,1.6,0.065458514,0.45036563,0
0.14203732,0.7995372,0.6,1.1,0.8,1.6,0.03137733,0.85291445,0
0.14225097,0.95198697,0.6,1.1,0.8,1.6,0.01080542,0.96590525,0
0.14350837,0.5590972,0.6,1.1,0.8,1.6,0.03950798,0.67057234,0
0.14437854,0.8430319,0.6,1.1,0.8,1.6,0.02696567,0.8855164,0
0.14452007,0.6058068,0.6,1.1,0.8,1.6,0.039437525,0.7070073,0
0.14503175,0.17603354,0.6,1.1,0.8,1.6,0.04225968,0.16758944,0
0.14512433,0.2982355,0.6,1.1,0.8,1.6,0.06724286,0.42445806,0
0.14532425,0.20303163,0.6,1.1,0.8,1.6,0.05083386,0.20227464,0
0.14586757,0.21702166,0.6,1.1,0.8,1.6,0.054633617,0.22852103,0
0.14586757,0.28297833,0.6,1.1,0.8,1.6,0.06717862,0.39569482,0
0.1459702,0.18956447,0.6,1.1,0.8,1.6,0.046479877,0.1831075,0
0.14638048,0.06097053,0.6,1.1,0.8,1.6,0.0077717975,0.05367189,0
0.14679733,0.15454592,0.6,1.1,0.8,1.6,0.034910906,0.14210059,0
0.1470042,0.7329105,0.6,1.1,0.8,1.6,0.03564145,0.8034481,0
0.14718066,0.31281045,0.6,1.1,0.8,1.6,0.06615656,0.44820756,0
0.14821282,0.32709888,0.6,1.1,0.8,1.6,0.064334325,0.46649307,0
0.14824428,0.64224577,0.6,1.1,0.8,1.6,0.038777754,0.7354071,0
0.14887123,0.762129,0.6,1.1,0.8,1.6,0.033666495,0.8254418,0
0.15,0.0,0.6,1.1,0.8,1.6,-1.1015253e-38,2.1679654e-38,0
0.15,1.0,0.6,1.1,0.8,1.6,1.2775977e-38,1.0,0
0.15005505,0.98947406,0.6,1.1,0.8,1.6,0.0024580492,0.9926828,0
0.15073115,0.948034,0.6,1.1,0.8,1.6,0.01118687,0.96316385,0
0.15114687,0.0482824,0.6,1.1,0.8,1.6,0.0048214174,0.041328717,0
0.15148601,0.16791028,0.6,1.1,0.8,1.6,0.038601477,0.1522044,0
0.15162073,0.20887658,0.6,1.1,0.8,1.6,0.05156221,0.20559615,0
0.15162073,0.29112342,0.6,1.1,0.8,1.6,0.06711278,0.41879612,0
0.15210782,0.9114551,0.6,1.1,0.8,1.6,0.017433748,0.9364942,0
0.1523093,0.19559531,0.6,1.1,0.8,1.6,0.047529083,0.18267654,0
0.15260407,0.18206885,0.6,1.1,0.8,1.6,0.043106854,0.16628683,0
0.15267366,0.305343,0.6,1.1,0.8,1.6,0.06683899,0.4449199,0
0.15315697,0.37994274,0.6,1.1,0.8,1.6,0.054986563,0.52441204,0
0.15450379,0.31946832,0.6,1.1,0.8,1.6,0.06526111,0.4655108,0
0.15574537,0.33410764,0.6,1.1,0.8,1.6,0.063019544,0.4826634,0
0.15665333,0.9577618,0.6,1.1,0.8,1.6,0.009056223,0.9702494,0
0.15820682,0.20138682,0.6,1.1,0.8,1.6,0.048641704,0.18364029,0
0.15820682,0.29861316,0.6,1.1,0.8,1.6,0.06725061,0.44121638,0
0.15833941,0.028255934,0.6,1.1,0.8,1.6,0.0013263308,0.02293045,0
0.15855494,0.018938273,0.6,1.1,0.8,1.6,0.0004643183,0.0152281625,0
0.15859392,0.9692328,0.6,1.1,0.8,1.6,0.006685868,0.97846085,0
0.15873128,0.037319586,0.6,1.1,0.8,1.6,0.0023950643,0.030446619,0
0.1591661,0.009500263,0.6,1.1,0.8,1.6,-3.0681767e-05,0.0075378595,0
0.15941107,0.18832931,0.6,1.1,0.8,1.6,0.044269126,0.16421218,0
0.15963724,0.17442666,0.6,1.1,0.8,1.6,0.039551333,0.14986488,0
0.15985845,0.046127852,0.6,1.1,0.8,1.6,0.0035797833,0.037642576,0
0.1599485,0.4522108,0.6,1.1,0.8,1.6,0.041982282,0.59081316,0
0.16,0.0,0.6,1.1,0.8,1.6,9.248917e-39,2.8559808000000003e-38,0
0.16,1.0,0.6,1.1,0.8,1.6,-5.958879000000001e-39,1.0,0
0.1601727,0.31216437,0.6,1.1,0.8,1.6,0.06619243,0.46428388,0
0.16071142,0.09272652,0.6,1.1,0.8,1.6,0.013390691,0.0763669,0
0.16220652,0.32593974,0.6,1.1,0.8,1.6,0.06420179,0.48233548,0
0.16225517,0.6987269,0.6,1.1,0.8,1.6,0.03599781,0.77950567,0
0.16374147,0.58182895,0.6,1.1,0.8,1.6,0.037886806,0.6927018,0
0.16418417,0.3398257,0.6,1.1,0.8,1.6,0.061633468,0.4978417,0
0.16544004,0.19451837,0.6,1.1,0.8,1.6,0.04552936,0.1629523,0
0.16544004,0.3054816,0.6,1.1,0.8,1.6,0.06699836,0.4627452,0
0.16587447,0.83450514,0.6,1.1,0.8,1.6,0.026108997,0.8802532,0
0.16640665,0.62996614,0.6,1.1,0.8,1.6,0.037477046,0.729048,0
0.16686721,0.18132134,0.6,1.1,0.8,1.6,0.040943734,0.14676301,0
0.16689397,0.8674426,0.6,1.1,0.8,1.6,0.022401366,0.9045962,0
0.16709888,0.16698858,0.6,1.1,0.8,1.6,0.03596621,0.13429457,0
